tweet,created_at
"Top Trending ETH NFTs (last 10 mins):
Elevate Heart by Daniel Calderon Arenas - elevate-heart-by-daniel-calderon-arenas
Sales: 5
New Listings: 5
Unique Buyers: 2
Avg Price: 0.107 | Floor Price: 0.09

Buy on OS: https://t.co/8cbaD3M5Lz
#ElevateHeartbyDanielCalderonArenas",2023-12-06 20:30:30+00:00
"@HashBastardsNFT It’s easier to use ..
It’s faster to use ..
My browser does not want to kill itself while using it…  

Selecting Traits on OpenSea is just a pain in the ass… 

I only switch to OpenSea to get a better view of a specific NFT or to lookup the Metadata cause it’s more up2date",2023-12-06 20:30:29+00:00
"@8R4NDO @mushmoonz Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:30:23+00:00
"@mushmoonz Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:30:18+00:00
"@BBCWorld https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:30:11+00:00
MisfitPIXELS #518 https://t.co/QKj9JSBAh6 https://t.co/LKjViOUyQJ,2023-12-06 20:30:10+00:00
"@CryptoRick423 Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:30:07+00:00
"@HoodyGangOffi @Blockchain_Buds Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:30:03+00:00
"The Free Women😍💋❤️
https://t.co/olbuIzdFou 
https://t.co/GjqBD3Sm3K
 
#Name: #Esila #0723 #NFT
#Chain: #Ethereum
#Price: 0.001 - ∞ #ETH
#Items: 5.070
 
#NFTs #NFTCommunity #NFTart #NFTCollectors @Opensea #Women #NFT #Design   #Art #Polygon #PolygonNFT #nftnews $AXS #PolkaDot https://t.co/sQdD89KKUb",2023-12-06 20:30:00+00:00
"@ShiLLin_ViLLian Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:59+00:00
"@itstylersays Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:55+00:00
"@monad_xyz Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:50+00:00
"@Nickis_Dead @saintsoflaNFT @KCMontero Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:46+00:00
"@Pauly0x Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:42+00:00
@ozmettin1 @opensea Wow outrageous 👏,2023-12-06 20:29:41+00:00
"@bullyverse_eth @mushmoonz @Zyrt3C @Two4thamoney_ Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:38+00:00
"@PixelatedTedYC @pudgypenguins Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:33+00:00
"Mythics #7924 was revealed.

Source: Legendary egg 
Collector Prof: https://t.co/cn1d60k8ju 

OS Link: https://t.co/gIhX1aCYkd https://t.co/QZyUHwjxAR",2023-12-06 20:29:31+00:00
"@DaoKwonDo Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:29+00:00
"@CWEmbassy Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:20+00:00
"🎃 Dive into the eerie realm of my NFT Halloween Collection! 👻 Each artwork tells a spooky tale. 🖼️ What's your favorite? 
https://t.co/T3kpoXn8Bc

#NFT #HalloweenArt #DigitalArt #artwork #art #nftcollector #aiart #nftdrop🧡👁️ https://t.co/sUyRkHNBKq",2023-12-06 20:29:20+00:00
"Get ready cause My Bohnny jazzo is coming, now with the Sweetest scent mode on, no one can take 5 minutes in the same room as him

https://t.co/iexCypdyz8 #nft #nftart #nftcollection #nftkid #nftcommunity #polygon #polygonnft #brazillianartwork https://t.co/MCebrWCM1H",2023-12-06 20:29:17+00:00
"@Hope_ology @ChumBucketArt Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:15+00:00
"@lj_wurtzbach @DigitalID_ @opensea yup, this one is better",2023-12-06 20:29:14+00:00
"Never leave a surrounded army with no way out.

Check out this item on OpenSea https://t.co/kJZ7HstoAb via @opensea",2023-12-06 20:29:12+00:00
"@animatedmfers Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:09+00:00
"@barkmeta Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:29:02+00:00
"NFT Collection:

Name: Soofy's Friends
Chain: Ethereum
Standard: ERC-721
Price: 0.004 ETH
Items: 168
Owners: 1

Collection link:
https://t.co/w1AN7CclJb

#NFT #nftcollector #nftcollection #OpenSea https://t.co/6xzgbQzzu6",2023-12-06 20:29:00+00:00
@ElinaCult @opensea Nighty night love 😚😝💯,2023-12-06 20:28:58+00:00
"@Johnnyfresh5512 @z00tzAnchorClub Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:57+00:00
"*not for sale

https://t.co/clZoHSFUvp",2023-12-06 20:28:53+00:00
"Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc https://t.co/WUl7vc1blQ",2023-12-06 20:28:50+00:00
"@KimKardashian https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:28:48+00:00
"@bullyverse_eth Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:45+00:00
"@Fc_luanmylife2 Deloras Rances  Hey there! I'm involved in creating and selling NFTs on the OpenSea platform. My name is gr_vestXX,",2023-12-06 20:28:43+00:00
"Divi North Macedonia Germany nftproject bestinvestment pakyshiva Concordium   #DOXcoin

 finance  crash  economy  nfts  opensea

✅ Official GIVEAWAY 👇👇👇 https://t.co/Wwirn9EeKP",2023-12-06 20:28:42+00:00
"Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc https://t.co/rzLPrcg2CQ",2023-12-06 20:28:28+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTdrop #NFTCommunity #NFTartist #NFTCollection #ETH https://t.co/FzS1DWFHWU",2023-12-06 20:28:19+00:00
"2485.eth bought for 0.38 WETH (859.37 USD) on Opensea  #ENS #Web3Names #EnsNames  

https://t.co/pGGMA2LEgg https://t.co/vIkmX3DzbB",2023-12-06 20:28:18+00:00
"@davidgokhshtein Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:18+00:00
"Introducing our exclusive Asma e Husna NFTs – a fusion of artistry and spirituality that transcends boundaries. Each piece embodies one of Allah's 99 Names   https://t.co/6m9cLBetep
#nfts #nfs #nftart #nftcommunity #nftcollector #nftcollectors #nftartist #nftartists #cryptoart https://t.co/1MpkkbUjL1",2023-12-06 20:28:15+00:00
"@MICE_GG Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:13+00:00
"@SkywalkerNFT11 Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:09+00:00
"@ZironiVioletta Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:28:03+00:00
"Punks2023 #6903 has just sold for 0.012 ETH ($27.14 USD)

From: penguinpecker.eth 
To: 0x19c1 

https://t.co/fFjut29156 https://t.co/JIPlYWupRg",2023-12-06 20:28:02+00:00
"@Fityeth @McShady_ @Portalcoin Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:27:58+00:00
"Whisper of Death - NFT
@opensea

MECHANICAL- NFT  You can click the link in my profile to visit my NFTs👆 #WhisperOfDeath #NFTArt #DigitalArt #ArtTechnology #opensea #NFTCommunitys #pink #NFTCommunitys https://t.co/UAiBb7ksyE",2023-12-06 20:27:53+00:00
"@shivst3r @joinbingbong Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:27:52+00:00
@boredrabbitnft @opensea Done❤️,2023-12-06 20:27:50+00:00
"@maryamhasaniart @foundation https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:27:48+00:00
"@hypr_eth Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:27:48+00:00
"Ape #9584 bought for 30.44 ETH (68,826.44 USD) on Opensea  #BAYC #BoredApe  

https://t.co/MX2r2EsqNY https://t.co/FQFq9KTFW7",2023-12-06 20:27:47+00:00
"🚀 Only 24h left to join the beauty contest with @womenfromcosmos NFT! 

Submit on https://t.co/Hbv81KDdwm and let's see if yours will be the most beautiful! What do you think? 💫

🌌 Grab 1-2 NFTs from this collection if you dont have one: https://t.co/laPbzif04M. 🎨 

#PoSR https://t.co/VHJjOEZFQI https://t.co/aGCwDbTrhH",2023-12-06 20:27:45+00:00
"@_ShaniceBest Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:27:41+00:00
"@Sanza_eth @EspressoShot100 @shotguncaio Who else is in here but have them muted , but just have ur pfp or project up to fish ,a dumbass to buy or mint your nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:27:35+00:00
🙏Hey @Rockyy00007 ! How are you?) ArtStyleMimi #85 is a circus star. She is a lion tamer and tiger tamer. Putting her head in the lion's mouth is not difficult for her! Come and see this performance that gives you goosebumps! https://t.co/7xlaehieUl👏,2023-12-06 20:27:33+00:00
"BETA Greece Grenada BYD btctoday WAN opensea nfts   #DOXcoin

 VoltInu  Wojak  WOJAK  WOOFY  cryptocurrency

✅ Official GIVEAWAY 👇👇👇 https://t.co/1TWOgulvAG",2023-12-06 20:27:31+00:00
"@AghaeeMariam https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:27:25+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTdrop #NFTCommunity #NFTartist #NFTCollection #ETH https://t.co/KfE9l9V4qC",2023-12-06 20:27:15+00:00
"@morteza_yousefy https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:27:05+00:00
"RENGA #1259 bought for 0.27 ETH (620.27 USD) on Opensea  #Renga #RengaNFT  

https://t.co/sy9fPsMaPA https://t.co/wpvTiCLVpT",2023-12-06 20:26:50+00:00
"@Unicorn_ID_NFT @ImaginaryXNFTs @0xPolygon @opensea Check out this amazing new collection coming today 🐸 $pepe #pepe $PNDC 

Gonna mint some 🐸🐸

https://t.co/edj4Vv616I",2023-12-06 20:26:47+00:00
"Punks2023 #6166 has just sold for 0.045 ETH ($101.87 USD)

From: 0x8f29 
To: 0x19c1 

https://t.co/7FP4g4HFsQ https://t.co/7kmgymSg3L",2023-12-06 20:26:44+00:00
"You will be shocked opensea  #DOXcoin

 OnigiriNeko  ONIGI  PEPE  PEPECOLA  Pepemon

✅ Official GIVEAWAY 👇👇👇 https://t.co/lDdYZHUgIl",2023-12-06 20:26:43+00:00
"Free mint in 15 minutes, 50 supply only if you want one grab one! 👀👇🫶 https://t.co/ZtPu3BPSQb",2023-12-06 20:26:36+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTdrop #NFTCommunity #NFTartist #NFTCollection #Bitcoin https://t.co/Zl2IolChKU",2023-12-06 20:26:29+00:00
📢 eVOLV's NFT showcase: Digital art on #OpenSea! ALL OF OUR ITEMS ARE NOW ONLY 2 MATIC EACH! 👀 #eVOLV #NFTCommunity #NFT #AIart #NFTArt #NFTArtist #NFTCollection #Web3 #Crypto #btc #eth #MATIC https://t.co/nJxIN9Hgmo,2023-12-06 20:26:23+00:00
"@Doodlegenics Who else is in here but have them muted , but just have ur pfp or project up to fish a dumbass to buy or mint a nft or token #crypto #nfts #opensea #crofam  #darklions #bayc https://t.co/YWI4SWaV3w",2023-12-06 20:26:20+00:00
@GKena41946 Dan Cannata NFT creator?Ÿ§¡ Drawing MINI cThe floor price ETH ! Check my OpenSea account ^^,2023-12-06 20:26:05+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTdrop #NFTCommunity #NFTartist #NFTCollection #Bitcoin https://t.co/vDKc5H4OEp",2023-12-06 20:26:04+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTdrop #NFTCommunity #NFTartist #NFTCollection #ethereum https://t.co/1FOZ9bYVdP",2023-12-06 20:25:48+00:00
"@SVosughian https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:25:44+00:00
Check out this item on OpenSea https://t.co/YGNESROzGy via @opensea,2023-12-06 20:25:35+00:00
"THE LADS ARE WAITING FOR YOU 
https://t.co/dLOfxiCXZU

19 LOW EFFORT TOILET AI WORKS CREATED FROM AN AI SHITTER , BORN OF SHIT.
ALL 0.01469 ETH https://t.co/NtbYjr1AXS",2023-12-06 20:25:16+00:00
"@lav_nft https://t.co/nO9h7auZwf
Check out my item listing on OpenSea!",2023-12-06 20:25:13+00:00
"Experience the magic of #Berlin at the Brandenburg Gate! 🏰 Immerse yourself in the world of digital art with our exclusive Brandenburg Gate NFT! 🌐 Unique, limited, and ready to make history. Join the journey! #NFT #DigitalArt #BrandenburgGate

https://t.co/2dEvoB7Itr",2023-12-06 20:25:13+00:00
"@DelfioScavone https://t.co/nO9h7auZwf
Check out my item listing on OpenSea!",2023-12-06 20:25:01+00:00
"@ScorpioNeria @FANCYAPES0 @opensea Check out this amazing new collection coming today 🐸 $pepe #pepe $PNDC 

Gonna mint some 🐸🐸

https://t.co/edj4Vv616I",2023-12-06 20:24:58+00:00
"Who else is in here but have them muted , but just have ur pfp or project up to fish a dumbass to buy or mint a nft or token #crypto #nfts #opensea #crofam  #darklions #bayc https://t.co/x7qEommoCR",2023-12-06 20:24:56+00:00
"@okaybears Who else is in here but have them muted , but just have ur pfp or project up to fish a dumbass to buy or mint a nft or token #crypto #nfts #opensea #crofam  #darklions #bayc",2023-12-06 20:24:50+00:00
"@guro_com https://t.co/WCpP1mGyxI

The best and most visited unique piece of Swiss cheese, this is a lasting and historical art, if you want to have this wonderful NFT, hurry up...",2023-12-06 20:24:39+00:00
"🚀🎁 Airdrop $TIA 🚀🎁 

 LINK: https://t.co/7QyisGoYAX 

 #CELESTIA $ETH #memecoin #Trustwallet #bitcoin #Binance #altcoin $USDC #kucoin #BAYC TOKEN #Trading #GALXE $BLUR $PYTH #NFT #OPENSEA #Coinbase $BNB #CRYPTO #AAVE #Blockchain #crypto #ZEALY $DOGE $USDT $BTC $ADA $MATIC https://t.co/jRoYKX1UFm",2023-12-06 20:24:37+00:00
"Epic tier NFT , tier 6, the collection queen is inside and it's only one ^^! https://t.co/c96gz4Skrq via @opensea",2023-12-06 20:24:32+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTartist #NFTCommmunity #Ethererum https://t.co/xRV6dxmQN9",2023-12-06 20:24:22+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTartist #NFTCommmunity #Ethererum https://t.co/HJdHDpFMxh",2023-12-06 20:24:09+00:00
@MartinSweeney_ Buy one off of Opensea for .9,2023-12-06 20:23:50+00:00
"A snapshot of all NFT holders will be taken on Dec 28th 15:00 UTC. 📸

Don't have a BracketX NFT? There's still time to qualify for the whitelist.

Check out the OpenSea link below! ⬇️

https://t.co/Gb9vc641aX",2023-12-06 20:23:49+00:00
"Soon the boredRabbit collection will be mined on the @opensea platform
🥕
With a unique 1200 #nft
🐰
Share it✌️@boredrabbitnft 
🔥
#nfts #nftart #NFTartist #NFTCommmunity #Ethererum https://t.co/yw3R4XMEl4",2023-12-06 20:23:46+00:00
